name,cover,price,author,publisher,isbn,publish_date,pages,path
学校共产主义青年团、少年先锋队工作参考资料索引,https://a.dushu.com/img/n200.png,¥0.00,福建师范学院教育系资料室编,福建师范院教育系资料室,,1964-01-01,99页,中国文学论著集目续编.jpg
中国科学院地理研究所西文图书期刊藏书目录,https://a.dushu.com/img/n200.png,¥0.00,中国科学院地理研究所编,中国科学院地理研究所,,1959-01-01,667页,中国文学论著集目续编.jpg
云南大学图书馆馆藏中缅、中印边界问题资料索引,https://a.dushu.com/img/n200.png,¥0.00,云南大学图书馆编,云南大学图书馆,,1960-01-01,58页,中国文学论著集目续编.jpg
中国科学院广州分院图书馆图书目录（中文部分）,https://a.dushu.com/img/n200.png,¥0.00,中国科学院广州分院图书馆编,中国科学院广州分院图书馆,,1959-01-01,620页,中国文学论著集目续编.jpg
关于城市人民公社资料索引（报纸部份）,https://a.dushu.com/img/n200.png,¥0.00,陕西省图书馆编,陕西省图书馆,,1960-01-01,3页,中国文学论著集目续编.jpg
伟大·光荣·胜利的四十年：庆祝中国共产党诞生四十周年纪念参考书目,https://a.dushu.com/img/n200.png,¥0.00,广东省中山图书馆编,广东省中山图书馆,,1961-01-01,144页,中国文学论著集目续编.jpg
少数民族人民公社化资料索引,https://a.dushu.com/img/n200.png,¥0.00,中央民族学院图书馆编,中央民族学院图书馆,,1959-01-01,64页,中国文学论著集目续编.jpg
我国少数民族的原始，奴隶，封建农奴社会情况资料索引,https://a.dushu.com/img/n200.png,¥0.00,民族文化宫图书馆编,民族文化宫图书馆,,1961-01-01,226页,中国文学论著集目续编.jpg
纪念“三八国际劳动妇女节”五十周年妇女运动有关图书资料目录,https://a.dushu.com/img/n200.png,¥0.00,上海图书馆编,上海图书馆,,1960-01-01,72页,中国文学论著集目续编.jpg
学习党的八届八中全会文件参考资料,https://a.dushu.com/img/n200.png,¥0.00,云南省图书馆编,云南省图书馆,,1959-01-01,14页,中国文学论著集目续编.jpg
馆藏新“日文杂志”书目：1957.1-1961.8,https://a.dushu.com/img/n200.png,¥0.00,长春市图书馆编,长春市图书馆,,1961-01-01,5页,中国文学论著集目续编.jpg
内蒙古大学汉文线装书目录,https://a.dushu.com/img/n200.png,¥0.00,内蒙古大学图书馆编,内蒙古大学图书馆,,1960-01-01,145页,中国文学论著集目续编.jpg
学习中国共产党历史参考简目：庆祝中国共产党诞四十周年,https://a.dushu.com/img/n200.png,¥0.00,浙江图书馆编,浙江图书馆,,1961-01-01,34页,中国文学论著集目续编.jpg
内蒙古大学汉线装书目,https://a.dushu.com/img/n200.png,¥0.00,内蒙古大学图书馆编,内蒙古大学图书馆,,1960-01-01,303页,中国文学论著集目续编.jpg
学习党的八届十中全会公报参考资料索引,https://a.dushu.com/img/n200.png,¥0.00,沈阳市图书馆编,沈阳市图书馆,,1962-01-01,27页,中国文学论著集目续编.jpg
中国共产党史学习参考资料索引,https://a.dushu.com/img/n200.png,¥0.40,苏北农学院马列主义教研组资料室编,苏北农学院马列主义教研组资料室,,1962-01-01,35页,中国文学论著集目续编.jpg
学习调查研究参考书目资料索引,https://a.dushu.com/img/n200.png,¥0.00,中国人民大学图书馆编,中国人民大学图书馆,,1961-01-01,128页,中国文学论著集目续编.jpg
修正主义、机会主义主要代表人物著作上海藏书目录,https://a.dushu.com/img/n200.png,¥0.00,复旦大学国际共产主义运动组编,复旦大学国际共产主义运动组,,1963-01-01,33页,中国文学论著集目续编.jpg
馆藏中文图书目录,https://a.dushu.com/img/n200.png,¥0.00,湖南科技图书馆编,湖南科技图书馆,,1960-01-01,191-362页,中国文学论著集目续编.jpg
资料索引月报,https://a.dushu.com/img/n200.png,¥0.00,上海财经学院贸易经济系编,上海财经学院贸易经济系,,1961-01-01,82页,中国文学论著集目续编.jpg
不锈钢焊接：专题索引,https://a.dushu.com/img/n200.png,¥0.00,黑龙江省科学技术委员会情报处，哈尔滨锅炉厂技术推广室编,黑龙江省科学技术委员会情报处,,1964-01-01,54页,中国文学论著集目续编.jpg
国外焊接期刊文献索引：1964年,https://a.dushu.com/img/n200.png,¥0.00,第一机械工业部焊接研究所技术情报室，机械科学研究院焊接研究所技术情报室编,机械科学研究院焊接研究所技术情报室,,1964-01-01,364页,中国文学论著集目续编.jpg
冶金工业技术革新资料索引,https://a.dushu.com/img/n200.png,¥0.00,长春市图书馆编,长春市图书馆,,1960-01-01,8页,中国文学论著集目续编.jpg
国外期刊废水污水专题文献索引,https://a.dushu.com/img/n200.png,¥0.00,上海化工研究院第七研究室编印,上海化工研究院第七研究室,,1960-01-01,5页,中国文学论著集目续编.jpg
污水污泥和工业废物综合利用国内报刊资料专题索引,https://a.dushu.com/img/n200.png,¥0.00,上海化工研究院图书馆编印,上海化工研究院图书馆,,1960-01-01,12页,中国文学论著集目续编.jpg
苏联“水泥”杂志目录索引：“Цемент”1948-1958,https://a.dushu.com/img/n200.png,¥0.00,建筑工程部水泥研究院编,建筑工程部水泥研究院,,1959-01-01,49页,中国文学论著集目续编.jpg
特种玻璃：中外文资料索引,https://a.dushu.com/img/n200.png,¥0.40,上海科学技术情报研究所、上海图书馆编,上海图书馆,,1960-01-01,20页,中国文学论著集目续编.jpg
耐热混凝土国外资料汇编：索引、文摘、译文,https://a.dushu.com/img/n200.png,¥0.00,冶金工业部建筑研究院编译,冶金工业部建筑研究院,,1960-01-01,179页,中国文学论著集目续编.jpg
中外文资料目录,https://a.dushu.com/img/n200.png,¥0.00,南京电瓷厂、第一机械工业部电瓷研究所南京技术情报组编,南京电瓷厂、第一机械工业部电瓷研究所南京所技术情报组,,1960-01-01,110页,中国文学论著集目续编.jpg
人造水晶文献简介索引,https://a.dushu.com/img/n200.png,¥1.50,第三机械工业部第十总局技术情报所编,第三机械工业部第十总局技术情报所,,1962-01-01,37页,中国文学论著集目续编.jpg
国外期刊论文索引（造纸工业分册）,https://a.dushu.com/img/n200.png,¥0.00,轻工业科学研究司编,轻工业科学研究司,,1961-01-01,13页,中国文学论著集目续编.jpg
打浆文献索引,https://a.dushu.com/img/n200.png,¥0.00,第一轻工业部造纸工业科学研究所编,第一轻工业部造纸工业科学研究所,,1965-01-01,38页,中国文学论著集目续编.jpg
I.G.分析方法索引表,https://a.dushu.com/img/n200.png,¥0.00,上海染料涂料研究所编印,上海染料涂料研究所,,1964-01-01,78页,中国文学论著集目续编.jpg
施胶文献索引,https://a.dushu.com/img/n200.png,¥0.35,第一轻工业部造纸工业科学研究所编,第一轻工业部造纸工业科学研究所,,1965-01-01,59页,中国文学论著集目续编.jpg
涂料国外期刊文献索引,https://a.dushu.com/img/n200.png,¥0.00,化学工业部天津化工研究院涂料技术情报中心站编,化学工业部天津化工研究院涂料技术情报中心站,,1960-01-01,49页,中国文学论著集目续编.jpg
专题文索引（分子筛制备性能应用）,https://a.dushu.com/img/n200.png,¥0.00,中国科学院化学物理所图书馆编辑印,中国科学院化学物理所图书馆,,1965-01-01,183页,中国文学论著集目续编.jpg
轧钢电气传动专题文献索引（可逆冷轧和可逆热轧机 冷连轧和热连轧机）,https://a.dushu.com/img/n200.png,¥0.00,第一机械工业部电气传动设计研究所情报资料室编,第一机械工业部电气传动设计研究所情报资料室,,1965-01-01,174页,中国文学论著集目续编.jpg
第一季度资料目录,https://a.dushu.com/img/n200.png,¥0.00,无锡市机电研究所情报研究室编,无锡市机电研究所情报研究室,,1960-01-01,35页,中国文学论著集目续编.jpg
国外化学物理电源资料报导期刊文献标题索引部分（1962）,https://a.dushu.com/img/n200.png,¥0.00,无线电电子学编辑部编,无线电电子学编辑部,,1962-01-01,22页,中国文学论著集目续编.jpg
国外化学物理电源资料报导期刊文献索引部分：1963,https://a.dushu.com/img/n200.png,¥0.00,无线电电子学编辑部第九室编,无线电电子学编辑部第九室,,1963-01-01,1册,中国文学论著集目续编.jpg
C4烃脱氢制取丁二烯,https://a.dushu.com/img/n200.png,¥1.10,黑龙江省化工设计研究所编,辽宁科学技术情报研究所,,1965-01-01,134页,中国文学论著集目续编.jpg
专题题目索引：1956-1964年国外论文（沸腾钢质量专集）,https://a.dushu.com/img/n200.png,¥0.00,武汉钢铁公司总工程师室情报科编译,武汉钢铁公司总工程师室情报科,,1965-01-01,36页,中国文学论著集目续编.jpg
电子管专题资料索引,https://a.dushu.com/img/n200.png,¥0.00,开封师范学院图书馆编,开封师范学院图书馆,,1960-01-01,16页,中国文学论著集目续编.jpg
航空工程图书联合目录,https://a.dushu.com/img/n200.png,¥3.00,西北工业大学图书馆等主编,全国图书联合目录编辑组,,1960-01-01,211页,中国文学论著集目续编.jpg
科技资料目录：1964,https://a.dushu.com/img/n200.png,¥0.00,黑龙江省科学技术委员会情报处编,黑龙江省科学技术情报委员会情报处,,1964-01-01,18页,中国文学论著集目续编.jpg
专题目录索引,https://a.dushu.com/img/n200.png,¥2.80,第三机械工业部第十总局技术技术情报所编,第三机械工业部第十总局技术情报所,,1962-01-01,103页,中国文学论著集目续编.jpg
大闹技术革新和技术革命,https://a.dushu.com/img/n200.png,¥0.00,四川省图书馆编,四川省图书馆,,1960-01-01,78页,中国文学论著集目续编.jpg
科学技术资料目录,https://a.dushu.com/img/n200.png,¥0.00,常州市科学技术委员会，常州市科学技术协会编,常州市科学技术委员会,,1959-01-01,78页,中国文学论著集目续编.jpg
热工仪表文摘索引：1961-1963,https://a.dushu.com/img/n200.png,¥1.80,第一机械工业部热工仪表科学研究所编印,第一机械工业部热工仪表科学研究所,,1964-01-01,191页,中国文学论著集目续编.jpg
机床文献索引：1964,https://a.dushu.com/img/n200.png,¥0.35,第一机械工业部机床研究所编印,第一机械工业部机床研究所,,1964-01-01,130页,中国文学论著集目续编.jpg
磨削文献志,https://a.dushu.com/img/n200.png,¥2.00,第一机械工业部技术情报、第一机械工业部磨料磨具磨削研究所编印,第一机械工业部技术情报、第一机械工业部磨料磨具磨削研究所,,1965-01-01,187页,中国文学论著集目续编.jpg
科学技术合作资料文摘：1961-1963,https://a.dushu.com/img/n200.png,¥0.65,中国科学技术情报研究所编,中国科学技术情报研究所,,1963-01-01,157页,中国文学论著集目续编.jpg
组合机床及其自动线国外文献专题目录索引,https://a.dushu.com/img/n200.png,¥0.00,第一机械工业部组合机床研究所第四研究室编,第一机械工业部组合机床研究所第四研究室,,1964-01-01,12页,中国文学论著集目续编.jpg
表面精加工与表面质量：专题索引,https://a.dushu.com/img/n200.png,¥0.00,第一机械工业部轴承研究所编印,第一机械工业部轴承研究所,,1964-01-01,58页,中国文学论著集目续编.jpg
机械制造文献资料索引,https://a.dushu.com/img/n200.png,¥0.00,第一机械工业部机械科学研究院技术资料处情报组编印,第一机械工业部机械科学研究院技术资料处情报组,,1964-01-01,30页,中国文学论著集目续编.jpg
科学技术资料目录（第三辑）,https://a.dushu.com/img/n200.png,¥0.00,交通部交通科学研究院，西安公路学院编,交通部交通科学研究院；西安公路学院,,1964-01-01,99页,中国文学论著集目续编.jpg
技术资料分类目录（第四册）,https://a.dushu.com/img/n200.png,¥0.00,广州重型机械厂技术情报组编,广州重型机械厂技术情报组,,1961-01-01,13页,中国文学论著集目续编.jpg
专题文献索引（第一册）,https://a.dushu.com/img/n200.png,¥0.00,哈尔滨铁路局铁道科学技术研究所编印,哈尔滨铁路局铁道科学技术研究所,,1964-01-01,9页,中国文学论著集目续编.jpg
一九五九年无锡市资料目录,https://a.dushu.com/img/n200.png,¥0.00,无锡市机电研究所情报研究室编,无锡市机电研究所情报研究室,,1960-01-01,28页,中国文学论著集目续编.jpg
中国研究生论文目录,https://a.dushu.com/img/n200.png,¥0.60,中国科学技术情报研究所编,中国科学技术情报研究所,,1965-01-01,55页,中国文学论著集目续编.jpg
世界各国在磨擦磨损润滑与润滑材料方面的研究工作文献索引,https://a.dushu.com/img/n200.png,¥1.20,中国科学院兰州化学研究所编,中国科学院兰州化学研究所,,1962-01-01,124页,中国文学论著集目续编.jpg
种好、管好油料作物书目索引,https://a.dushu.com/img/n200.png,¥0.00,甘肃省图书馆编,甘肃省图书馆,,1961-01-01,12页,中国文学论著集目续编.jpg
棉麻栽培技术书目索引,https://a.dushu.com/img/n200.png,¥0.00,甘肃图书馆编,甘肃省图书馆,,1961-01-01,15页,中国文学论著集目续编.jpg
马铃薯晚疫病专题资料索引,https://a.dushu.com/img/n200.png,¥0.00,甘肃省图书馆参考辅导部编,甘肃省图书馆参考辅导部,,1963-01-01,32页,中国文学论著集目续编.jpg
小麦品种选育专题文献索引,https://a.dushu.com/img/n200.png,¥0.00,甘肃省图书馆参考辅导部编,甘肃省图书馆参考辅导部,,1963-01-01,30页,中国文学论著集目续编.jpg
马铃薯专题资料索引,https://a.dushu.com/img/n200.png,¥0.00,东北农学院图书馆编,黑龙江地区中心图书馆委员会,,1961-01-01,16页,中国文学论著集目续编.jpg
养猪：家畜饲养推荐书目,https://a.dushu.com/img/n200.png,¥0.00,辽宁省图书馆编,辽宁省图书馆,,1959-01-01,17页,中国文学论著集目续编.jpg
养鸡：家畜饲养推荐书目,https://a.dushu.com/img/n200.png,¥0.00,辽宁省图书馆编,辽宁省图书馆,,1959-01-01,9页,中国文学论著集目续编.jpg
湖南省中山图书馆馆藏畜牧业书刊目录：中文部分,https://a.dushu.com/img/n200.png,¥0.00,湖南省中山图书馆编,湖南省中山图书馆,,1960-01-01,206页,中国文学论著集目续编.jpg
上海市预订1962年外文期刊联合目录：哲学、社会科学部分,https://a.dushu.com/img/n200.png,¥0.00,全国第二中心图书馆委员会联合目录编辑组编,上海图书馆,,1962-01-01,118页,中国文学论著集目续编.jpg
流通书目,https://a.dushu.com/img/n200.png,¥0.00,金陵刻经处编,金陵刻经处,,1960-01-01,90页,中国文学论著集目续编.jpg
大藏辑要目录,https://a.dushu.com/img/n200.png,¥0.00,金陵刻经处编,金陵刻经处,,1960-01-01,25页,中国文学论著集目续编.jpg
长期选题计划：1957-1960年,https://a.dushu.com/img/n200.png,¥0.00,人民卫生出版社编,人民卫生出版社,,1960-01-01,59页,中国文学论著集目续编.jpg
学习党的八届六中全会文件参考资料目录,https://a.dushu.com/img/n200.png,¥0.00,北京图书馆编,北京图书馆,,1959-01-01,36页,中国文学论著集目续编.jpg
养猪,https://a.dushu.com/img/n200.png,¥0.00,西北农学院图书馆编,陕西省中心图书馆委员会,,1961-01-01,225页,中国文学论著集目续编.jpg
高举毛泽东思想的红旗胜利前进：学习毛泽东思想著作运动推荐书目,https://a.dushu.com/img/n200.png,¥0.00,湖北省图书馆编,湖北省图书馆,,1960-01-01,36页,中国文学论著集目续编.jpg
八届六中全会文件学习参考目录,https://a.dushu.com/img/n200.png,¥0.00,辽宁省图书馆编,辽宁省图书馆,,1959-01-01,29页,中国文学论著集目续编.jpg
书目参考工作文献目录,https://a.dushu.com/img/n200.png,¥0.00,中国科学院图书馆编,中国科学院图书馆,,1959-01-01,81页,中国文学论著集目续编.jpg
中国科学院兰州分院图书馆藏参考工具书图书目录,https://a.dushu.com/img/n200.png,¥0.00,中国科学院兰州分院图书馆编,中国科学院兰州分院图书馆,,1959-01-01,129页,中国文学论著集目续编.jpg
生物学俄西文图书联合目录,https://a.dushu.com/img/n200.png,¥0.00,中国科学院图书馆编,全国图书联合目录编辑组,,1961-01-01,905页,中国文学论著集目续编.jpg
上海市外文新书联合通报：自然·技术科学部分,https://a.dushu.com/img/n200.png,¥0.00,上海图书馆编,上海图书馆,,1959-01-01,33册,中国文学论著集目续编.jpg
专题资料索引：积肥造肥,https://a.dushu.com/img/n200.png,¥0.00,北京农业大学图书馆编,北京农业大学图书馆,,1960-01-01,121页,中国文学论著集目续编.jpg
馆藏农业技术图书目录：肥料、土壤,https://a.dushu.com/img/n200.png,¥0.00,广西僮族自治区第一图书馆编印,广西僮族自治区第一图书馆,,1963-01-01,133页,中国文学论著集目续编.jpg
改良与利用盐碱地资料索引,https://a.dushu.com/img/n200.png,¥0.00,山西省科学技术情报研究所编,山西省科学技术情报研究所,,1961-01-01,1册,中国文学论著集目续编.jpg
江西省图书联合目录第一种：陶瓷,https://a.dushu.com/img/n200.png,¥0.00,江西省图书馆主编,江西省图书馆,,1963-01-01,20页,中国文学论著集目续编.jpg
安徽省各单位预订一九六五年资版期刊联合目录,https://a.dushu.com/img/n200.png,¥0.00,安徽省中心图书馆委员会编,安徽省中心图书馆委员会,,1965-01-01,61页,中国文学论著集目续编.jpg
人民日报索引：1950.1-12,https://a.dushu.com/img/n200.png,¥3.30,人民日报图书馆编,人民日报社,,1960-01-01,402页,中国文学论著集目续编.jpg
印度资料目录,https://a.dushu.com/img/n200.png,¥0.00,上海市哲学社会科学学会联合会编,上海市哲学社会科学学会联合会,,1963-01-01,403页,中国文学论著集目续编.jpg
天津市人民图书馆善本书目,https://a.dushu.com/img/n200.png,¥0.00,天津市人民图书馆编,天津市人民出版社,,1960-01-01,157页,中国文学论著集目续编.jpg
北京图书馆善本书目：八卷,https://a.dushu.com/img/n200.png,¥15.00,北京图书馆善本部编,中华书局,,1959-01-01,8册,中国文学论著集目续编.jpg
福建省图书馆善本书目,https://a.dushu.com/img/n200.png,¥0.00,福建省图书馆编,福建省图书馆,,1965-01-01,1册,中国文学论著集目续编.jpg
一九六四年新编俄文农业图书,https://a.dushu.com/img/n200.png,¥0.00,山东省图书馆外文组编印,山东省图书馆外文组,,1964-01-01,24页,中国文学论著集目续编.jpg
馆藏报刊中有关广西农业技术资料索引：解放后部分,https://a.dushu.com/img/n200.png,¥0.00,广西僮族自治区第一图书馆编,广西僮族自治区第一图书馆,,1963-01-01,187页,中国文学论著集目续编.jpg
农业生产技术日文资料目录,https://a.dushu.com/img/n200.png,¥0.00,上海图书馆编,上海图书馆,,1961-01-01,上册,中国文学论著集目续编.jpg
广西农业资料索引：解放前部分,https://a.dushu.com/img/n200.png,¥0.00,广西僮族自治区第二图书馆编印,广西僮族自治区图书馆,,1963-01-01,44页,中国文学论著集目续编.jpg
期刊目录,https://a.dushu.com/img/n200.png,¥0.00,上海电机厂技术图书室编,上海电机厂技术图书室,,1959-01-01,77页,中国文学论著集目续编.jpg
上海图书馆西文科技期刊目录,https://a.dushu.com/img/n200.png,¥0.00,上海图书馆编,上海图书馆,,1965-01-01,1033页,中国文学论著集目续编.jpg
科学技术资料目录一农业类,https://a.dushu.com/img/n200.png,¥0.00,南昌市科学工作委员会编,南昌市科学工作委员会,,1961-01-01,33页,中国文学论著集目续编.jpg
农业科学技术资料目录,https://a.dushu.com/img/n200.png,¥0.00,青岛市农业科学研究所情报资料室编,青岛市农业科学研究所情报资料室,,1963-01-01,19页,中国文学论著集目续编.jpg
人民日报一九五九年社论索引,https://a.dushu.com/img/n200.png,¥0.00,中国科学院上海经济研究所，上海社会科学院经济研究所资料室编,中国科学院上海经济研究所,,1960-01-01,20页,中国文学论著集目续编.jpg
大办公共食堂和托儿所、幼儿园报刊资料索引,https://a.dushu.com/img/n200.png,¥0.00,陕西省图书馆编,陕西省图书馆,,1960-01-01,13页,中国文学论著集目续编.jpg
人民日报社论索引：1949-1958,https://a.dushu.com/img/n200.png,¥1.10,人民日报国内资料组编,人民日报社,,1959-01-01,108页,中国文学论著集目续编.jpg
中文期刊馆藏目录,https://a.dushu.com/img/n200.png,¥0.00,山东工业大学图书馆期刊部编,山东工业大学图书馆期刊部,,1984-01-01,120页,中国文学论著集目续编.jpg
贵州省1982-1984年度外文期刊联合目录,https://a.dushu.com/img/n200.png,¥4.50,贵州省科学技术情报研究所编,贵州省科学技术情报研究所,,1985-01-01,242页,中国文学论著集目续编.jpg
图书馆馆藏生物医学现刊目录,https://a.dushu.com/img/n200.png,¥0.00,白求恩医科大学图书馆编,白求恩医科大学图书馆,,1985-01-01,69页,中国文学论著集目续编.jpg
中国科学院成都地区西文期刊联合目录,https://a.dushu.com/img/n200.png,¥18.00,中国科学院成都地区联合目录编辑组编,中国科学院成都图书馆,,1985-01-01,352页,中国文学论著集目续编.jpg
中国科学院图书馆馆藏外文期刊目录,https://a.dushu.com/img/n200.png,¥10.00,中国科学院图书馆期刊组编,中国科学院图书馆,,1981-01-01,608页,中国文学论著集目续编.jpg
全国自然科学总书目：1949-1984,https://a.dushu.com/img/n200.png,¥18.00,辽宁大学图书馆书目编辑组编辑,辽宁大学图书馆,,1985-01-01,797页,中国文学论著集目续编.jpg
中文报纸编年目录（1897-1949）,https://a.dushu.com/img/n200.png,¥5.00,程祺编,四川省图书馆,,1990-01-01,112页,中国文学论著集目续编.jpg
全国高等医药院校图书馆预订1987年外文原版期刊联合目录,https://a.dushu.com/img/n200.png,¥8.00,中国高等医药院校图书馆协会编,中国高等医药院校图书馆协会,,1987-01-01,224页,中国文学论著集目续编.jpg
中文自然科学期刊目录和提要,https://a.dushu.com/img/n200.png,¥1.60,内蒙古民族师院科研处编,内蒙古民族师院科研处,,1983-01-01,304页,中国文学论著集目续编.jpg
周易等十种引得,https://a.dushu.com/img/n200.png,¥11.35,洪业等编纂,上海古籍出版社,,1986-01-01,1册,中国文学论著集目续编.jpg
博摘,https://a.dushu.com/img/n200.png,¥1.50,《读者参考》编辑部编,学林出版社,,1990-01-01,128页,中国文学论著集目续编.jpg
文化部外文出版发行事业局1983年出版的书刊总目录,https://a.dushu.com/img/n200.png,¥0.00,文化部外文局编译出版处《动向与线索》编辑部编,文化部外文局编译出版处《动向与线索》编辑部,,1984-01-01,104页,中国文学论著集目续编.jpg
全国高等院校社会科学学报1984年总目录,https://a.dushu.com/img/n200.png,¥5.90,吉林大学社会科学学报编辑部编,吉林大学出版社,,1986-01-01,850页,中国文学论著集目续编.jpg
文化部外文出版发行事业局1982年出版的书刊总目录,https://a.dushu.com/img/n200.png,¥0.00,文化部外文出版发行事业局编,文化部外文出版发行事业局,,1983-01-01,94页,中国文学论著集目续编.jpg
中文体育期刊联合目录（1950-1981）,https://a.dushu.com/img/n200.png,¥0.00,体育文献协作组编,体育文献协作组,,1985-01-01,83页,中国文学论著集目续编.jpg
当代国际共产主义运动史中文书目和论文资料索引：1949-1984,https://a.dushu.com/img/n200.png,¥5.00,中国社会科学院马列主义毛泽东思想研究所共运研究室，甘肃省西北师范学院马克思列宁主义教研室编,甘肃省西北师范学院马克思列宁主义教研室,,1984-01-01,3册,中国文学论著集目续编.jpg
中国社会学文章著作细目：1979.3-1984.12,https://a.dushu.com/img/n200.png,¥2.80,中国社会科学院社会学研究所图书资料室，辽宁社会科学院社会学研究所编写,辽宁社会科学院社会学研究所,,1900-01-01,1册,中国文学论著集目续编.jpg
中山大学硕士研究生学位论文摘要选编,https://a.dushu.com/img/n200.png,¥0.00,中山大学研究生院编,中山大学研究生院,,1986-01-01,61页,中国文学论著集目续编.jpg
兰州大学一九八四年文科出版各类著作和发表各种文章目录汇编,https://a.dushu.com/img/n200.png,¥0.00,兰州大学科研处编,兰州大学科研处,,1985-01-01,35页,中国文学论著集目续编.jpg
中国发明专利分类文摘,https://a.dushu.com/img/n200.png,¥40.00,中国专利局文献服务中心文献馆编,中国专利局文献服务中心文献馆,,1985-01-01,1册,中国文学论著集目续编.jpg
哲学原理资料索引：1980-1986,https://a.dushu.com/img/n200.png,¥5.28,山东大学马列室哲学系资料室编,山东大学马列室哲学系资料室,,1987-01-01,426页,中国文学论著集目续编.jpg
卫星通信文献索引：续编,https://a.dushu.com/img/n200.png,¥0.00,电子工业部第十九研究所情报室编,电子工业部第十九研究所情报室,,1983-01-01,109页,中国文学论著集目续编.jpg
“美国混凝土学会会志”论文译名分类索引（1964-1978）,https://a.dushu.com/img/n200.png,¥1.50,王彼徐编辑；刘慧敏译,冶金工业部第二十二冶金建设公司建筑研究所技术情报室,,1980-01-01,112页,中国文学论著集目续编.jpg
美国石油工程师协会（SPE）技术论文索引,https://a.dushu.com/img/n200.png,¥25.00,华东石油学院图书馆情报服务部编,华东石油学院图书馆情报服务部,,1985-01-01,1册,中国文学论著集目续编.jpg
国内外有关医疗器械的期刊目录,https://a.dushu.com/img/n200.png,¥0.00,上海医疗器械研究所编,上海医疗器械研究所,,1977-01-01,69页,中国文学论著集目续编.jpg
国外牙膏文献摘要汇编：1969-1978,https://a.dushu.com/img/n200.png,¥2.50,全国日化科技情报站、全国牙膏工作协作组牙膏情报小组编译,四川省轻工业研究所,,1979-01-01,280页,中国文学论著集目续编.jpg
国外医用X线设备文献题录索引,https://a.dushu.com/img/n200.png,¥2.00,医用X线设备科技情报网编,辽宁省医疗器械研究所,,1979-01-01,236页,中国文学论著集目续编.jpg
国外人造纤维题录,https://a.dushu.com/img/n200.png,¥0.00,人造纤维工业科学技术情报服务站编,人造纤维工业科学技术情报服务站,,1976-01-01,43页,中国文学论著集目续编.jpg
国内皮肤病文献索引（1953-1977）,https://a.dushu.com/img/n200.png,¥0.00,山东省皮肤病防治研究所，青岛医学院北镇分院附属医院编,青岛医学院北镇分院附属医院,,1979-01-01,176页,中国文学论著集目续编.jpg
国内农业机械资料题录汇编,https://a.dushu.com/img/n200.png,¥0.00,上海市机电一局科技组情报站编,上海图书馆,,1976-01-01,89页,中国文学论著集目续编.jpg
国外锦纶4文摘,https://a.dushu.com/img/n200.png,¥0.00,吉林省化学纤维研究所编译,吉林省化学纤维研究所,,1975-01-01,1册,中国文学论著集目续编.jpg
国际专业会议录,https://a.dushu.com/img/n200.png,¥0.00,陕西省科学技术情报研究所编印,陕西省科学技术情报研究所,,1978-01-01,438页,中国文学论著集目续编.jpg
学习中华人民共和国宪法草案参考书介绍,https://a.dushu.com/img/n200.png,¥0.00,安徽图书馆编,安徽;图书馆,,1954-01-01,9页,中国文学论著集目续编.jpg
中华人民共和国宪法草案参考图书资料目录,https://a.dushu.com/img/n200.png,¥0.00,华东文化局编,华东文化局,,1954-01-01,42页,中国文学论著集目续编.jpg
上海图书馆馆藏参加亚洲及太平洋区域和平会议国家参考书目,https://a.dushu.com/img/n200.png,¥0.00,上海图书馆编,上海图书馆,,1952-01-01,12页,中国文学论著集目续编.jpg
反对美帝武装日本资料索引,https://a.dushu.com/img/n200.png,¥0.00,南京图书馆编,南京图书馆,,1951-01-01,11页,中国文学论著集目续编.jpg
芜湖出土物展览目录,https://a.dushu.com/img/n200.png,¥0.00,安徽芜湖文物馆编,安徽省芜湖文物馆,,1953-01-01,50页,中国文学论著集目续编.jpg
美术工艺展览目录,https://a.dushu.com/img/n200.png,¥0.30,安徽省博物馆筹备处编,安徽省馆筹备处,,1955-01-01,20页,中国文学论著集目续编.jpg
敦煌文物展览目录,https://a.dushu.com/img/n200.png,¥3.00,敦煌文物研究所编,中央文化部文物局,,1951-01-01,78页,中国文学论著集目续编.jpg
庆祝伟大的十月社会主义革命四十周年宣传参考资料目录,https://a.dushu.com/img/n200.png,¥0.15,辽宁省图书馆编,辽宁省图书馆,,1957-01-01,50页,中国文学论著集目续编.jpg
二十五史人名索引,https://a.dushu.com/img/n200.png,¥2.30,二十五史刊行委员会编,中华书局出版,,1956-01-01,518页,中国文学论著集目续编.jpg
关于汉字简化的参考资料目录索引,https://a.dushu.com/img/n200.png,¥0.00,复旦大学中文系资料室编,复旦大学中文系资料室,,1955-01-01,11页,中国文学论著集目续编.jpg
专题文献索引-金属压力加工,https://a.dushu.com/img/n200.png,¥2.93,中国科学技术情报研究所编,中国科学技术情报研究所,,1958-01-01,292页,中国文学论著集目续编.jpg
专题文献索引铸工车间机械化,https://a.dushu.com/img/n200.png,¥0.36,中国科学技术情报研究所编,中国科学技术情报研究所,,1958-01-01,28页,中国文学论著集目续编.jpg
国外涡流探伤近况题录题解,https://a.dushu.com/img/n200.png,¥0.00,上海市有色金属研究所情报组编辑,上海市有色金属研究所情报组,,1971-01-01,24页,中国文学论著集目续编.jpg
无损检验资料索引,https://a.dushu.com/img/n200.png,¥0.00,上海材料研究所技术情报室编,上海材料研究所技术情报室,,1972-01-01,23页,中国文学论著集目续编.jpg
